group,variable,value
Beer, Wine & Spirits,Specialty Food,0.0
Beer, Wine & Spirits,Sushi Bars,0.0
Beer, Wine & Spirits,Piano Bars,0.14711135315129323
Beer, Wine & Spirits,Arcades,0.0
Beer, Wine & Spirits,Italian,0.0
Beer, Wine & Spirits,Cheesesteaks,0.0
Beer, Wine & Spirits,Chicken Wings,0.0
Beer, Wine & Spirits,Bakeries,0.0
Beer, Wine & Spirits,Hot Pot,0.9202645755367909
Beer, Wine & Spirits,Pubs,0.0
Beer, Wine & Spirits,Shanghainese,0.01651520947040518
Beer, Wine & Spirits,Sandwiches,0.0
Beer, Wine & Spirits,Irish,0.0
Beer, Wine & Spirits,Juice Bars & Smoothies,0.0
Beer, Wine & Spirits,Food Court,0.2412871313534105
Beer, Wine & Spirits,Barbeque,0.0
Beer, Wine & Spirits,American (Traditional),0.0
Beer, Wine & Spirits,Live-Raw Food,0.0
Beer, Wine & Spirits,Kosher,0.0
Beer, Wine & Spirits,Mongolian,0.020295865233877535
Beer, Wine & Spirits,Hookah Bars,0.0
Beer, Wine & Spirits,Soup,0.0
Beer, Wine & Spirits,Chocolatiers & Shops,0.14711135315129323
Beer, Wine & Spirits,Indonesian,0.14711135315129323
Beer, Wine & Spirits,Personal Shopping,0.0
Beer, Wine & Spirits,Tapas Bars,0.0
Beer, Wine & Spirits,Cambodian,0.1471074409348468
Beer, Wine & Spirits,Gelato,0.0
Beer, Wine & Spirits,Drugstores,0.0
Beer, Wine & Spirits,Hotels,0.0
Beer, Wine & Spirits,Fondue,0.52136678444852
Beer, Wine & Spirits,Japanese,0.0
Beer, Wine & Spirits,Cheese Shops,0.0
Beer, Wine & Spirits,Soul Food,0.0
Beer, Wine & Spirits,Mediterranean,0.0
Beer, Wine & Spirits,Pakistani,0.0
Beer, Wine & Spirits,Casinos,0.0
Beer, Wine & Spirits,Vegetarian,0.0
Beer, Wine & Spirits,Breakfast & Brunch,0.0
Beer, Wine & Spirits,Breweries,0.0
Beer, Wine & Spirits,Hawaiian,0.0
Beer, Wine & Spirits,Shopping Centers,0.0
Beer, Wine & Spirits,Filipino,0.0
Beer, Wine & Spirits,Salvadoran,0.0
Beer, Wine & Spirits,Vegan,0.0
Beer, Wine & Spirits,Active Life,0.0
Beer, Wine & Spirits,Ukrainian,0.028670774930120685
Beer, Wine & Spirits,Landmarks & Historical Buildings,0.0
Beer, Wine & Spirits,Do-It-Yourself Food,0.8771179471372794
Beer, Wine & Spirits,Coffee & Tea,0.0
Beer, Wine & Spirits,Chinese,0.0
Beer, Wine & Spirits,Swimming Pools,0.14711135315129323
Beer, Wine & Spirits,Cajun-Creole,0.0
Beer, Wine & Spirits,Greek,0.0
Beer, Wine & Spirits,Ramen,0.0
Beer, Wine & Spirits,Bowling,0.0
Beer, Wine & Spirits,Spanish,0.0
Beer, Wine & Spirits,Cafes,0.0
Beer, Wine & Spirits,Cuban,0.017588781130615933
Beer, Wine & Spirits,Seafood,0.0
Beer, Wine & Spirits,Belgian,0.0
Beer, Wine & Spirits,Salad,0.0
Beer, Wine & Spirits,Russian,0.0
Beer, Wine & Spirits,Lebanese,0.0
Beer, Wine & Spirits,German,0.0
Beer, Wine & Spirits,Comfort Food,0.0
Beer, Wine & Spirits,Cantonese,0.0
Beer, Wine & Spirits,Bubble Tea,0.0
Beer, Wine & Spirits,Singaporean,0.0
Beer, Wine & Spirits,Cocktail Bars,0.0
Beer, Wine & Spirits,Nightlife,0.0
Beer, Wine & Spirits,Ice Cream & Frozen Yogurt,0.0
Beer, Wine & Spirits,Bistros,0.0
Beer, Wine & Spirits,Local Flavor,0.0
Beer, Wine & Spirits,RV Parks,0.0
Beer, Wine & Spirits,Canadian (New),0.025139935157288646
Beer, Wine & Spirits,Diners,0.0
Beer, Wine & Spirits,Delis,0.0
Beer, Wine & Spirits,Party & Event Planning,0.0
Beer, Wine & Spirits,Festivals,0.9194981985430236
Beer, Wine & Spirits,Food,0.0
Beer, Wine & Spirits,Street Vendors,0.0
Beer, Wine & Spirits,Ethiopian,0.0
Beer, Wine & Spirits,Food Trucks,0.0
Beer, Wine & Spirits,Cafeteria,0.14711135315129323
Beer, Wine & Spirits,Dim Sum,0.0
Beer, Wine & Spirits,Scottish,0.0
Beer, Wine & Spirits,Middle Eastern,0.0
Beer, Wine & Spirits,Pretzels,0.0
Beer, Wine & Spirits,Taiwanese,0.0
Persian-Iranian,Karaoke,0.0
Persian-Iranian,Seafood Markets,0.0
Persian-Iranian,British,0.0
Persian-Iranian,American (New),0.0
Persian-Iranian,Peruvian,0.013647601025357704
Persian-Iranian,Internet Cafes,0.0
Persian-Iranian,Food Stands,0.0
Persian-Iranian,Vietnamese,0.0
Persian-Iranian,Dance Clubs,0.0
Persian-Iranian,Argentine,0.011658238400080265
Persian-Iranian,Asian Fusion,0.0
Persian-Iranian,African,0.0
Persian-Iranian,Sports Bars,0.0
Persian-Iranian,Burgers,0.0
Persian-Iranian,Halal,0.34758424357278533
Persian-Iranian,Donuts,0.01276293108991583
Persian-Iranian,Szechuan,0.0
Persian-Iranian,Dive Bars,0.0
Persian-Iranian,Turkish,0.9855443144005726
Persian-Iranian,Venues & Event Spaces,0.0
Persian-Iranian,Gastropubs,0.0
Persian-Iranian,Indian,0.0
Persian-Iranian,Moroccan,0.012168787279592032
Persian-Iranian,Polish,0.016004431611200683
Persian-Iranian,Champagne Bars,0.03256785175714742
Persian-Iranian,Southern,0.0
Persian-Iranian,Lounges,0.0
Persian-Iranian,Wineries,0.0
Persian-Iranian,Tea Rooms,0.0
Persian-Iranian,Bagels,0.0
Persian-Iranian,Beer, Wine & Spirits,0.0
Persian-Iranian,Persian-Iranian,0.9999999229922095
Persian-Iranian,Latin American,0.0
Persian-Iranian,Tours,0.02806613314077302
Persian-Iranian,Wine Bars,0.0
Persian-Iranian,Shopping,0.0
Persian-Iranian,Portuguese,0.09999999680848287
Persian-Iranian,Meat Shops,0.0
Persian-Iranian,Mexican,0.0
Persian-Iranian,Hotels & Travel,0.0
Persian-Iranian,Performing Arts,0.0
Persian-Iranian,Venezuelan,0.0
Persian-Iranian,Steakhouses,0.0
Persian-Iranian,Afghan,0.0
Persian-Iranian,Modern European,0.0
Persian-Iranian,Convenience Stores,0.0
Persian-Iranian,Golf,1.0
Persian-Iranian,Grocery,0.0
Persian-Iranian,Event Planning & Services,0.0
Persian-Iranian,Country Dance Halls,0.09999998891406986
Persian-Iranian,Fish & Chips,0.0
Persian-Iranian,Distilleries,0.009873707257470105
Persian-Iranian,Fast Food,0.0
Persian-Iranian,Shaved Ice,0.013579526068558173
Persian-Iranian,Ethnic Food,0.13681059678876664
Persian-Iranian,Bars,0.0
Persian-Iranian,Public Services & Government,0.04565271233120028
Persian-Iranian,Brasseries,0.0
Persian-Iranian,Hot Dogs,0.0
Persian-Iranian,Cinema,0.0
Persian-Iranian,Caterers,0.0
Persian-Iranian,French,0.0
Persian-Iranian,Caribbean,0.0
Persian-Iranian,Arts & Entertainment,0.0
Persian-Iranian,Arabian,0.9529341856189028
Persian-Iranian,Thai,0.0
Persian-Iranian,Butcher,0.0
Persian-Iranian,Himalayan-Nepalese,0.014356713814679642
Persian-Iranian,Brazilian,0.0
Persian-Iranian,Gluten-Free,0.0
Persian-Iranian,Jazz & Blues,0.0
Persian-Iranian,Adult Entertainment,0.09999999680848287
Persian-Iranian,Tex-Mex,0.0
Persian-Iranian,Fruits & Veggies,0.0
Persian-Iranian,Music Venues,0.0
Persian-Iranian,Korean,0.0
Persian-Iranian,Amusement Parks,0.0
Persian-Iranian,Automotive,0.0
Persian-Iranian,Tapas-Small Plates,0.0
Persian-Iranian,Scandinavian,0.019084865633380268
Persian-Iranian,Outlet Stores,0.026491252445879125
Persian-Iranian,Laotian,0.014260260483071064
Persian-Iranian,Pizza,0.0
Persian-Iranian,Buffets,0.0
Persian-Iranian,Malaysian,0.0
Persian-Iranian,Food Delivery Services,0.0
Persian-Iranian,Desserts,0.0
Persian-Iranian,Car Wash,0.0
Persian-Iranian,Creperies,0.0
Persian-Iranian,Basque,0.0
Persian-Iranian,Health Markets,0.0
Persian-Iranian,Pool Halls,0.0
Persian-Iranian,Cultural Center,0.09999999571708926
Persian-Iranian,Specialty Food,0.0
Persian-Iranian,Sushi Bars,0.0
Persian-Iranian,Piano Bars,0.09999999680848287
Persian-Iranian,Arcades,0.0
Persian-Iranian,Italian,0.0
Persian-Iranian,Cheesesteaks,0.0
Persian-Iranian,Chicken Wings,0.0
Persian-Iranian,Bakeries,0.0
Persian-Iranian,Hot Pot,0.010482476610175684
Persian-Iranian,Pubs,0.0
Persian-Iranian,Shanghainese,0.011129763220252283
Persian-Iranian,Sandwiches,0.0
Persian-Iranian,Irish,0.0
Persian-Iranian,Juice Bars & Smoothies,0.0
Persian-Iranian,Food Court,0.0
Persian-Iranian,Barbeque,0.0
Persian-Iranian,American (Traditional),0.0
Persian-Iranian,Live-Raw Food,0.0
Persian-Iranian,Kosher,0.0
Persian-Iranian,Mongolian,0.013795180081095109
Persian-Iranian,Hookah Bars,0.9999999505921661
Persian-Iranian,Soup,0.0
Persian-Iranian,Chocolatiers & Shops,0.09999999680848287
Persian-Iranian,Indonesian,0.09999999680848287
Persian-Iranian,Personal Shopping,0.0
Persian-Iranian,Tapas Bars,0.0
Persian-Iranian,Cambodian,0.09999945764004353
Persian-Iranian,Gelato,0.0
Persian-Iranian,Drugstores,0.0
Persian-Iranian,Hotels,0.0
Persian-Iranian,Fondue,0.0
Persian-Iranian,Japanese,0.0
Persian-Iranian,Cheese Shops,0.0
Persian-Iranian,Soul Food,0.0
Persian-Iranian,Mediterranean,0.56273723024554
Persian-Iranian,Pakistani,0.0
Persian-Iranian,Casinos,0.0
Persian-Iranian,Vegetarian,0.0
Persian-Iranian,Breakfast & Brunch,0.0
Persian-Iranian,Breweries,0.0
Persian-Iranian,Hawaiian,0.0
Persian-Iranian,Shopping Centers,0.0
Persian-Iranian,Filipino,0.0
Persian-Iranian,Salvadoran,0.0
Persian-Iranian,Vegan,0.0
Persian-Iranian,Active Life,0.20814453138780453
Persian-Iranian,Ukrainian,0.019488176434206854
Persian-Iranian,Landmarks & Historical Buildings,0.03625570059411735
Persian-Iranian,Do-It-Yourself Food,0.0
Persian-Iranian,Coffee & Tea,0.0
Persian-Iranian,Chinese,0.0
Persian-Iranian,Swimming Pools,0.09999999680848287
Persian-Iranian,Cajun-Creole,0.0
Persian-Iranian,Greek,0.0
Persian-Iranian,Ramen,0.0
Persian-Iranian,Bowling,0.0
Persian-Iranian,Spanish,0.0
Persian-Iranian,Cafes,0.0
Persian-Iranian,Cuban,0.011952755006964097
Persian-Iranian,Seafood,0.0
Persian-Iranian,Belgian,0.0
Persian-Iranian,Salad,0.0
Persian-Iranian,Russian,0.0
Persian-Iranian,Lebanese,0.0
Persian-Iranian,German,0.0
Persian-Iranian,Comfort Food,0.0
Persian-Iranian,Cantonese,0.0
Persian-Iranian,Bubble Tea,0.0
Persian-Iranian,Singaporean,0.0
Persian-Iranian,Cocktail Bars,0.0
Persian-Iranian,Nightlife,0.0
Persian-Iranian,Ice Cream & Frozen Yogurt,0.0
Persian-Iranian,Bistros,0.0
Persian-Iranian,Local Flavor,0.0
Persian-Iranian,RV Parks,0.0
Persian-Iranian,Canadian (New),0.017087595373350133
Persian-Iranian,Diners,0.0
Persian-Iranian,Delis,0.0
Persian-Iranian,Party & Event Planning,0.0
Persian-Iranian,Festivals,0.0
Persian-Iranian,Food,0.0
Persian-Iranian,Street Vendors,0.0
Persian-Iranian,Ethiopian,0.0
Persian-Iranian,Food Trucks,0.0
Persian-Iranian,Cafeteria,0.09999999680848287
Persian-Iranian,Dim Sum,0.0
Persian-Iranian,Scottish,0.0
Persian-Iranian,Middle Eastern,0.9999999237598797
Persian-Iranian,Pretzels,0.0
Persian-Iranian,Taiwanese,0.0
Latin American,Karaoke,0.0
Latin American,Seafood Markets,0.0
Latin American,British,0.0
Latin American,American (New),0.0
Latin American,Peruvian,0.014030515317569676
Latin American,Internet Cafes,0.0
Latin American,Food Stands,0.0
Latin American,Vietnamese,0.0
Latin American,Dance Clubs,0.0
Latin American,Argentine,0.9928913958442365
Latin American,Asian Fusion,0.0
Latin American,African,0.0
Latin American,Sports Bars,0.0
Latin American,Burgers,0.0
Latin American,Halal,0.0
Latin American,Donuts,0.013146016414423473
Latin American,Szechuan,0.0
Latin American,Dive Bars,0.0
Latin American,Turkish,0.01808800637991301
Latin American,Venues & Event Spaces,0.0
Latin American,Gastropubs,0.0
Latin American,Indian,0.0
Latin American,Moroccan,0.012171317047465094
Latin American,Polish,0.016007757560450656
Latin American,Champagne Bars,0.03257462148678158
Latin American,Southern,0.0
Latin American,Lounges,0.0
Latin American,Wineries,0.0
Latin American,Tea Rooms,0.0
Latin American,Bagels,0.0
Latin American,Beer, Wine & Spirits,0.0
Latin American,Persian-Iranian,0.0
Latin American,Latin American,1.0
Latin American,Tours,0.041215701240548415
Latin American,Wine Bars,0.0
Latin American,Shopping,0.0
Latin American,Portuguese,0.10450029214325401
Latin American,Meat Shops,0.0
Latin American,Mexican,0.045720774752861924
Latin American,Hotels & Travel,0.0
Latin American,Performing Arts,0.0
Latin American,Venezuelan,0.9991565748416815
Latin American,Steakhouses,0.0
Latin American,Afghan,0.0
Latin American,Modern European,0.0
Latin American,Convenience Stores,0.0
Latin American,Golf,0.0
Latin American,Grocery,0.0
Latin American,Event Planning & Services,0.0
Latin American,Country Dance Halls,0.1045002739206947
Latin American,Fish & Chips,0.0
Latin American,Distilleries,0.010318032119559848
Latin American,Fast Food,0.0
Latin American,Shaved Ice,0.014200320213699208
Latin American,Ethnic Food,0.0
Latin American,Bars,0.0
Latin American,Public Services & Government,0.0
Latin American,Brasseries,0.0
Latin American,Hot Dogs,0.0
Latin American,Cinema,0.0
Latin American,Caterers,0.0
Latin American,French,0.0
Latin American,Caribbean,0.0
Latin American,Arts & Entertainment,0.0
Latin American,Arabian,0.0
Latin American,Thai,0.0
Latin American,Butcher,0.042974486125876954
Latin American,Himalayan-Nepalese,0.015034456493923301
Latin American,Brazilian,0.0
Latin American,Gluten-Free,0.0
Latin American,Jazz & Blues,0.0
Latin American,Adult Entertainment,0.10450029214325401
Latin American,Tex-Mex,0.012430328512742376
Latin American,Fruits & Veggies,0.0
Latin American,Music Venues,0.0
Latin American,Korean,0.0
Latin American,Amusement Parks,0.0
Latin American,Automotive,0.0
Latin American,Tapas-Small Plates,0.0
Latin American,Scandinavian,0.01994391275671897
Latin American,Outlet Stores,0.02768354208539444
Latin American,Laotian,0.014920702291644588
Latin American,Pizza,0.0
Latin American,Buffets,0.0
Latin American,Malaysian,0.0
Latin American,Food Delivery Services,0.0
Latin American,Desserts,0.0
Latin American,Car Wash,0.0
Latin American,Creperies,0.0
Latin American,Basque,0.0
Latin American,Health Markets,0.0
Latin American,Pool Halls,0.0
Latin American,Cultural Center,0.10450029145894826
Latin American,Specialty Food,0.0
Latin American,Sushi Bars,0.0
Latin American,Piano Bars,0.10450029214325401
Latin American,Arcades,0.0
Latin American,Italian,0.0
Latin American,Cheesesteaks,0.0
Latin American,Chicken Wings,0.0
Latin American,Bakeries,0.0
Latin American,Hot Pot,0.010954290564491034
Latin American,Pubs,0.0
Latin American,Shanghainese,0.011605739872931602
Latin American,Sandwiches,0.0
Latin American,Irish,0.0
Latin American,Juice Bars & Smoothies,0.0
Latin American,Food Court,0.0
Latin American,Barbeque,0.0
Latin American,American (Traditional),0.0
Latin American,Live-Raw Food,0.0
Latin American,Kosher,0.0
Latin American,Mongolian,0.014418257153507082
Latin American,Hookah Bars,0.0
Latin American,Soup,0.0
Latin American,Chocolatiers & Shops,0.10450029214325401
Latin American,Indonesian,0.10450029214325401
Latin American,Personal Shopping,0.0
Latin American,Tapas Bars,0.0
Latin American,Cambodian,0.10445571699865021
Latin American,Gelato,0.0
Latin American,Drugstores,0.0
Latin American,Hotels,0.0
Latin American,Fondue,0.0
Latin American,Japanese,0.0
Latin American,Cheese Shops,0.0
Latin American,Soul Food,0.0
Latin American,Mediterranean,0.0
Latin American,Pakistani,0.0
Latin American,Casinos,0.0
Latin American,Vegetarian,0.0
Latin American,Breakfast & Brunch,0.0
Latin American,Breweries,0.0
Latin American,Hawaiian,0.0
Latin American,Shopping Centers,0.0
Latin American,Filipino,0.0
Latin American,Salvadoran,0.9991565690871024
Latin American,Vegan,0.0
Latin American,Active Life,0.0
Latin American,Ukrainian,0.02036965331208267
Latin American,Landmarks & Historical Buildings,0.0
Latin American,Do-It-Yourself Food,0.0
Latin American,Coffee & Tea,0.0
Latin American,Chinese,0.0
Latin American,Swimming Pools,0.10450029214325401
Latin American,Cajun-Creole,0.0
Latin American,Greek,0.0
Latin American,Ramen,0.0
Latin American,Bowling,0.0
Latin American,Spanish,0.0
Latin American,Cafes,0.0
Latin American,Cuban,0.012481585541484033
Latin American,Seafood,0.0
Latin American,Belgian,0.0
Latin American,Salad,0.0
Latin American,Russian,0.0
Latin American,Lebanese,0.0
Latin American,German,0.0
Latin American,Comfort Food,0.0
Latin American,Cantonese,0.0
Latin American,Bubble Tea,0.0
Latin American,Singaporean,0.0
Latin American,Cocktail Bars,0.0
Latin American,Nightlife,0.0
Latin American,Ice Cream & Frozen Yogurt,0.0
Latin American,Bistros,0.0
Latin American,Local Flavor,0.0
Latin American,RV Parks,0.0
Latin American,Canadian (New),0.01785692077228971
Latin American,Diners,0.0
Latin American,Delis,0.0
Latin American,Party & Event Planning,0.0
Latin American,Festivals,0.0
Latin American,Food,0.0
Latin American,Street Vendors,0.0
Latin American,Ethiopian,0.0
Latin American,Food Trucks,0.0
Latin American,Cafeteria,0.10450029214325401
Latin American,Dim Sum,0.0
Latin American,Scottish,0.0
Latin American,Middle Eastern,0.0
Latin American,Pretzels,0.0
Latin American,Taiwanese,0.0
Tours,Karaoke,0.039789819048629944
Tours,Seafood Markets,0.03979321294622052
Tours,British,0.06193290379497112
Tours,American (New),0.10535398357243154
Tours,Peruvian,0.1053399718616054
Tours,Internet Cafes,0.039769532254979
Tours,Food Stands,0.03987528639118131
Tours,Vietnamese,0.03982253735745872
Tours,Dance Clubs,0.039103389491707184
Tours,Argentine,0.09579453066064425
Tours,Asian Fusion,0.08583372450648903
Tours,African,0.039912435857079424
Tours,Sports Bars,0.039761737719174794
Tours,Burgers,0.05130239711325352
Tours,Halal,0.061178067816020636
Tours,Donuts,0.10112254865717463
Tours,Szechuan,0.042288235603241985
Tours,Dive Bars,0.03985303771862549
Tours,Turkish,0.11541955546307898
Tours,Venues & Event Spaces,0.05045060806769212
Tours,Gastropubs,0.05962558024888706
Tours,Indian,0.03978381409612911
Tours,Moroccan,0.09843129967215707
Tours,Polish,0.11677183698754519
Tours,Champagne Bars,0.19493878434943282
Tours,Southern,0.056065913075568026
Tours,Lounges,0.04983794666468456
Tours,Wineries,0.030516540602151858
Tours,Tea Rooms,0.0397916897317869
Tours,Bagels,0.03991524730546992
Tours,Beer, Wine & Spirits,0.05861064697017733
Tours,Persian-Iranian,0.02833532873643908
Tours,Latin American,0.04160237252614024
Tours,Tours,1.0
Tours,Wine Bars,0.8670889677270474
Tours,Shopping,0.04943004910574756
Tours,Portuguese,0.4902783789558358
Tours,Meat Shops,0.05100927370019451
Tours,Mexican,0.04286542268365511
Tours,Hotels & Travel,0.03997300057078638
Tours,Performing Arts,0.03997300118841238
Tours,Venezuelan,0.039973001069048296
Tours,Steakhouses,0.04992967378354975
Tours,Afghan,0.03997300212478734
Tours,Modern European,0.04368395615704519
Tours,Convenience Stores,0.03997300211933427
Tours,Golf,0.039973000916290496
Tours,Grocery,0.03997300046546769
Tours,Event Planning & Services,0.05645572989069405
Tours,Country Dance Halls,0.49027837663712626
Tours,Fish & Chips,0.04355369240155761
Tours,Distilleries,0.08779374211436694
Tours,Fast Food,0.09218389324076366
Tours,Shaved Ice,0.10569081883521976
Tours,Ethnic Food,0.045098379292575076
Tours,Bars,0.09128739166772726
Tours,Public Services & Government,0.039973000828398976
Tours,Brasseries,0.04342067664915958
Tours,Hot Dogs,0.039972998902817775
Tours,Cinema,0.03997300116035237
Tours,Caterers,0.03997300036875288
Tours,French,0.03997300061566301
Tours,Caribbean,0.03997300146585211
Tours,Arts & Entertainment,0.07002398072180521
Tours,Arabian,0.056439113823197946
Tours,Thai,0.03997300160480291
Tours,Butcher,0.05139372105593125
Tours,Himalayan-Nepalese,0.10963451383280402
Tours,Brazilian,0.04037487382808213
Tours,Gluten-Free,0.039973000320735384
Tours,Jazz & Blues,0.03997299988448152
Tours,Adult Entertainment,0.4902783789558358
Tours,Tex-Mex,0.04914936160877664
Tours,Fruits & Veggies,0.039973001726516376
Tours,Music Venues,0.04490305004545729
Tours,Korean,0.0399730008292508
Tours,Amusement Parks,0.04581019360742513
Tours,Automotive,0.058462225062529134
Tours,Tapas-Small Plates,0.03997300007985878
Tours,Scandinavian,0.13205218920194667
Tours,Outlet Stores,0.1673646205297556
Tours,Laotian,0.10862380271610879
Tours,Pizza,0.039973001746263497
Tours,Buffets,0.05229333262072243
Tours,Malaysian,0.0503295493723254
Tours,Food Delivery Services,0.045316816275763463
Tours,Desserts,0.039972999392617094
Tours,Car Wash,0.05846222542312583
Tours,Creperies,0.03997300002513569
Tours,Basque,0.039972999317673286
Tours,Health Markets,0.03997299994308707
Tours,Pool Halls,0.03997300001307684
Tours,Cultural Center,0.49027837842074895
Tours,Specialty Food,0.04902008495093635
Tours,Sushi Bars,0.04154155205705556
Tours,Piano Bars,0.4902783789558358
Tours,Arcades,0.03997299840818171
Tours,Italian,0.03997300141066561
Tours,Cheesesteaks,0.039973000172393754
Tours,Chicken Wings,0.04169302245267579
Tours,Bakeries,0.044893798615617674
Tours,Hot Pot,0.09072893205305052
Tours,Pubs,0.06979384739433744
Tours,Shanghainese,0.09434203609730983
Tours,Sandwiches,0.07478275470298429
Tours,Irish,0.039973002037651764
Tours,Juice Bars & Smoothies,0.03997299942518472
Tours,Food Court,0.03997299966096659
Tours,Barbeque,0.07587905300908221
Tours,American (Traditional),0.10010471385411122
Tours,Live-Raw Food,0.039972999867383806
Tours,Kosher,0.06431411801074483
Tours,Mongolian,0.10668841633704827
Tours,Hookah Bars,0.03997300005818256
Tours,Soup,0.04929333188828626
Tours,Chocolatiers & Shops,0.4902783789558358
Tours,Indonesian,0.4902783789558358
Tours,Personal Shopping,0.039972999917809296
Tours,Tapas Bars,0.05536652148737172
Tours,Cambodian,0.4902616175703358
Tours,Gelato,0.039972999763020184
Tours,Drugstores,0.039972999949636774
Tours,Hotels,0.03997300017121088
Tours,Fondue,0.0555906626253465
Tours,Japanese,0.0399730007496625
Tours,Cheese Shops,0.03997300182253736
Tours,Soul Food,0.039973002193469664
Tours,Mediterranean,0.05555635013972438
Tours,Pakistani,0.039973000008937186
Tours,Casinos,0.039973001378035146
Tours,Vegetarian,0.08886637675447479
Tours,Breakfast & Brunch,0.07225517725410882
Tours,Breweries,0.03997299959520538
Tours,Hawaiian,0.04346952362022381
Tours,Shopping Centers,0.03997299982425819
Tours,Filipino,0.03997300091184122
Tours,Salvadoran,0.03997299877697021
Tours,Vegan,0.050104442027446745
Tours,Active Life,0.04744208481833852
Tours,Ukrainian,0.13398328440725915
Tours,Landmarks & Historical Buildings,0.039973002941969135
Tours,Do-It-Yourself Food,0.04971659340260461
Tours,Coffee & Tea,0.0435827610620637
Tours,Chinese,0.0699615595440159
Tours,Swimming Pools,0.4902783789558358
Tours,Cajun-Creole,0.03997299891809262
Tours,Greek,0.039973001298263415
Tours,Ramen,0.039973001003487364
Tours,Bowling,0.03997300308696489
Tours,Spanish,0.04395320315505167
Tours,Cafes,0.059405408617331984
Tours,Cuban,0.09778162070298184
Tours,Seafood,0.07298575059609126
Tours,Belgian,0.039972999791154665
Tours,Salad,0.06215527846873949
Tours,Russian,0.03997300016676183
Tours,Lebanese,0.039973000298147286
Tours,German,0.0399730009087744
Tours,Comfort Food,0.039972999465089955
Tours,Cantonese,0.05164108539707212
Tours,Bubble Tea,0.05305741794237193
Tours,Singaporean,0.039973000581735224
Tours,Cocktail Bars,0.04476820714038444
Tours,Nightlife,0.08751090275350695
Tours,Ice Cream & Frozen Yogurt,0.03997299940156922
Tours,Bistros,0.039972999638491095
Tours,Local Flavor,0.039973001587340774
Tours,RV Parks,0.03997300170492038
Tours,Canadian (New),0.12247995049320998
Tours,Diners,0.04259344186274813
Tours,Delis,0.039972999169463744
Tours,Party & Event Planning,0.03997300055650059
Tours,Festivals,0.03997299971098924
Tours,Food,0.09708924746669491
Tours,Street Vendors,0.039972998764610475
Tours,Ethiopian,0.05846222761611328
Tours,Food Trucks,0.03997300016653899
Tours,Cafeteria,0.4902783789558358
Tours,Dim Sum,0.04769096069640973
Tours,Scottish,0.03997300125037162
Tours,Middle Eastern,0.039973001080442265
